"","id","originalTags","name","network","cnRef","sumLengthsKm","rating"
"1229",3156642,"network=lcn	rating=suggested	route=bicycle	type=route","Local cycle network","lcn",NA,"25","suggested"
"1230",3156643,"network=lcn	route=bicycle	type=route","Local cycle network","lcn",NA,"1","suggested"
"1231",3159944,"name=4 Abbeys Cycleway	network=rcn	operator=Scottish Borders Council	ref=4	route=bicycle	type=route	url=http://www.visitscottishborders.com/Downloads/4abbeyscycleroute.pdf","4 Abbeys Cycleway","rcn","4","64","touring"
"1232",3160049,"name=Tweed Cycleway	network=rcn	operator=Scottish Borders Council	ref=T	route=bicycle	type=route	url=www.visitscottishborders.com/Downloads/tweedcycleway.pdf?","Tweed Cycleway","rcn","T","28","touring"
"1233",3166120,"type=route	name=NCN 57 link	network=ncn	ref=(57)	route=bicycle	source=survey","NCN 57 link","ncn","(57)","1","continuous"
"1234",3172056,"designation=National Cycle Network	name=National Cycle Network Route 236	network=ncn	ref=236	route=bicycle	source=Sustrans	type=route","National Cycle Network Route 236","ncn","236","5","continuous"
"1235",3177071,"name=Garforth to Leeds City Centre Core Cycle Route	network=lcn	ref=G-CC	route=bicycle	type=route","Garforth to Leeds City Centre Core Cycle Route","lcn","G-CC","12","suggested"
"1236",3177124,"name=Armley to Leeds City Centre Core Cycle Route	network=lcn	ref=Ar-CC	route=bicycle	type=route","Armley to Leeds City Centre Core Cycle Route","lcn","Ar-CC","7","suggested"
"1237",3177447,"name=Learnie Red Rock Trails	route=bicycle	type=route","Learnie Red Rock Trails",NA,NA,"0","neutral"
"1238",3177601,"name=Middleton to Leeds City Centre Core Cycle Route	network=lcn	ref=M-CC	route=bicycle	type=route","Middleton to Leeds City Centre Core Cycle Route","lcn","M-CC","9","suggested"
"1239",3178844,"name=Coleford, Milkwall & Parkend railway path FOD06	route=bicycle	type=route","Coleford, Milkwall & Parkend railway path FOD06",NA,NA,"0","neutral"
"1240",3179002,"ref=A-CC	route=bicycle	type=route	name=Alwoodley to Leeds City Centre Core Cycle Route	network=lcn","Alwoodley to Leeds City Centre Core Cycle Route","lcn","A-CC","11","suggested"
"1241",3179113,"name=West Park to Leeds City Centre Core Cycle Route	network=lcn	ref=W-CC	route=bicycle	type=route","West Park to Leeds City Centre Core Cycle Route","lcn","W-CC","8","suggested"
"1242",3187452,"name=Enfys 7	network=lcn	ref=7	route=bicycle	type=route","Enfys 7","lcn","7","5","suggested"
"1243",3187469,"name=Enfys 9	network=lcn	ref=9	route=bicycle	type=route","Enfys 9","lcn","9","6","suggested"
"1244",3188316,"name=London Cycle Network 14	network=lcn	ref=14	route=bicycle	type=route","London Cycle Network 14","lcn","14","4","suggested"
"1245",3188784,"name=Enfys 31	network=lcn	ref=31	route=bicycle	type=route","Enfys 31","lcn","31","2","suggested"
"1246",3188793,"type=route	name=Enfys 20	network=lcn	ref=20	route=bicycle","Enfys 20","lcn","20","5","suggested"
"1247",3189914,"mtb:type=crosscountry	name=Ellisfield Off-Road Cycle Trail	network=Hampshire Off-Road Cycle Trails	route=mtb	type=route","Ellisfield Off-Road Cycle Trail",NA,NA,"0","neutral"
"1248",3190485,"mtb:type=allmountain	name=Dalby Forest Green Route	ref=Green	route=mtb	source=Forestry Commission Dalby Forest	type=route","Dalby Forest Green Route",NA,"Green","0","neutral"
"1249",3207110,"name=Alice Holt Forest: Family Cycle Route	network=lcn	route=bicycle	type=route","Alice Holt Forest: Family Cycle Route","lcn",NA,"5","suggested"
"1250",3210018,"description=http://www.swindontravelchoices.co.uk/walk/swindon-rounds.aspx	distance=27	name=Urban Round	network=lcn	ref=UR	roundtrip=yes	route=bicycle	type=route","Urban Round","lcn","UR","8","suggested"
"1251",3210691,"name=London Cycle Network 2a	network=lcn	ref=2a	route=bicycle	type=route","London Cycle Network 2a","lcn","2a","2","suggested"
"1252",3210738,"route=bicycle	type=route	name=London Cycle Network 25a	network=lcn	ref=25a","London Cycle Network 25a","lcn","25a","5","suggested"
"1253",3210753,"name=London Cycle Network 64	network=lcn	ref=64	route=bicycle	type=route","London Cycle Network 64","lcn","64","1","suggested"
"1254",3211298,"name=London Cycle Network Route 20	network=lcn	ref=20	route=bicycle	type=route","London Cycle Network Route 20","lcn","20","1","suggested"
"1255",3211342,"name=London Cycle Network Route 17	network=lcn	ref=17	route=bicycle	type=route","London Cycle Network Route 17","lcn","17","2","suggested"
"1256",3220941,"name=Woolton & Wavertree	network=lcn	route=bicycle	type=route","Woolton & Wavertree","lcn",NA,"7","suggested"
"1257",3232942,"name=(proposed)	network=lcn	route=bicycle	state=proposed	type=route","(proposed)","lcn",NA,"1","neutral"
"1258",3247698,"name=NCN 45 link route	network=ncn	ref=(45)	route=bicycle	type=route","NCN 45 link route","ncn","(45)","3","continuous"
"1259",3247699,"network=ncn	ref=41	route=bicycle	state=proposed	type=route","National cycle network 41","ncn","41","2","neutral"
"1260",3257443,"network=lcn	route=bicycle	type=route","Local cycle network","lcn",NA,"0","suggested"
"1261",3258169,"name=Basingstoke	network=lcn	route=bicycle	type=route","Basingstoke","lcn",NA,"23","suggested"
"1262",3263948,"name=Radial Route 5	network=lcn	ref=5	route=bicycle	type=route","Radial Route 5","lcn","5","6","suggested"
"1263",3264198,"network=rcn	ref=93	route=bicycle	type=route","Regional cycle network 93","rcn","93","2","touring"
"1264",3272901,"network=ncn	ref=810	route=bicycle	type=route","National cycle network 810","ncn","810","23","continuous"
"1265",3287602,"mtb:type=crosscountry	name=Intermediate	ref=Blue	route=mtb	source=Forestry Commission Hamsterley Forest	type=route","Intermediate",NA,"Blue","0","neutral"
"1266",3288036,"ref=Red	route=mtb	source=Forestry Commission Hamsterley Forest	type=route	mtb:type=crosscountry","Bicycle route Red",NA,"Red","0","neutral"
"1267",3288067,"lcn_ref=Blue	mtb:type=crosscountry	name=Dalby Forest Blue Route	ref=Blue	route=mtb	source=Forestry Commission Dalby Forest	type=route","Dalby Forest Blue Route",NA,"Blue","0","neutral"
"1268",3289265,"designation=Red	mtb:type=crosscountry	name=The 8	route=mtb	type=route","The 8",NA,NA,"0","neutral"
"1269",3291888,"name=South Suffolk Cycle Route A2 (Bures Loop)	network=rcn	ref=A2	route=bicycle	type=route","South Suffolk Cycle Route A2 (Bures Loop)","rcn","A2","29","touring"
"1270",3291889,"name=South Suffolk Cycle Route A3 (Boxford Link)	network=rcn	ref=A3	route=bicycle	type=route","South Suffolk Cycle Route A3 (Boxford Link)","rcn","A3","9","touring"
"1271",3292026,"name=Market Road and Mackenzie Road	network=lcn	route=bicycle	type=route","Market Road and Mackenzie Road","lcn",NA,"2","suggested"
"1272",3292445,"network=lcn	route=bicycle	type=route	name=North Gower Trail","North Gower Trail","lcn",NA,"2","suggested"
"1273",3297504,"name=Lindsey Trail	network=lcn	route=bicycle	type=route","Lindsey Trail","lcn",NA,"109","suggested"
"1274",3300083,"mtb:type=downhill	name=? (Downhill)	route=mtb	source=Forestry Commission Hamsterley Forest	type=route","? (Downhill)",NA,NA,"0","neutral"
"1275",3303910,"mtb:type=crosscountry	name=Advanced	ref=Black	route=mtb	source=Forestry Commission Hamsterley Forest	type=route","Advanced",NA,"Black","0","neutral"
"1276",3306583,"network=ncn	ref=84	route=bicycle	type=route","National cycle network 84","ncn","84","15","continuous"
"1277",3307143,"name=Cinque Ports Cycleway	network=lcn	route=bicycle	type=route","Cinque Ports Cycleway","lcn",NA,"8","suggested"
"1278",3307953,"name=Putney High Street connection	network=lcn	ref=37	route=bicycle	type=route","Putney High Street connection","lcn","37","0","suggested"
"1279",3310896,"network=lcn	route=bicycle	type=route	name=Canal Path","Canal Path","lcn",NA,"3","suggested"
"1280",3316356,"network=lcn	route=bicycle	type=route","Local cycle network","lcn",NA,"1","suggested"
"1281",3322620,"network=lcn	route=bicycle	type=route","Local cycle network","lcn",NA,"4","suggested"
"1282",3329415,"alt_name=Leiht Woods	designation=Blue	mtb:type=allmountain	name=Yer Tiz	route=mtb	source=GPS	type=route","Yer Tiz",NA,NA,"0","neutral"
"1283",3330393,"name=Dartford Crossing Shuttle	network=rcn	ref=Shuttle	route=bicycle	source=http://www.highways.gov.uk/our-road-network/managing-our-roads/operating-our-network/how-we-manage-our-roads/area-teams/area-5/the-dartford-thurrock-river-crossing/frequently-asked-questions/#WhatprovisionisthereforcycliststousetheCrossing?	type=route","Dartford Crossing Shuttle","rcn","Shuttle","10","touring"
"1284",3331407,"name=Avon Tyrell Red Trail	route=bicycle	type=route","Avon Tyrell Red Trail",NA,NA,"0","neutral"
"1285",3331664,"name=Bute Cycle Network	network=lcn	route=bicycle	type=route","Bute Cycle Network","lcn",NA,"99","suggested"
"1286",3334751,"type=route	name=Enfield Island Village to Hadley Wood Greenway	network=lcn	route=bicycle","Enfield Island Village to Hadley Wood Greenway","lcn",NA,"9","suggested"
"1287",3347713,"name=Lôn Gwyrfai	network=rcn	ref=61	route=bicycle	type=route","Lôn Gwyrfai","rcn","61","6","touring"
"1288",3349717,"name=Maryhill Link	network=lcn	route=bicycle	type=route","Maryhill Link","lcn",NA,"1","suggested"
"1289",3352670,"name=Odiham (Cycling Discoveries in and Around North Hampshire)	network=lcn	ref=2: Odiham	route=bicycle	type=route	website=http://www3.hants.gov.uk/northhants.pdf","Odiham (Cycling Discoveries in and Around North Hampshire)","lcn","2: Odiham","32","suggested"
"1290",3352820,"fixme=Milestones to Eastrop Roundabout, connection to Old Basing extrapolated	name=Basingstoke (Cycling Discoveries in and Around North Hampshire)	network=lcn	ref=1: Basingstoke	route=bicycle	type=route	website=http://www3.hants.gov.uk/northhants.pdf","Basingstoke (Cycling Discoveries in and Around North Hampshire)","lcn","1: Basingstoke","20","suggested"
"1291",3363037,"colour=Red	incline=down	marked_trail=red	mtb:scale=3	mtb:type=allmountain	name=Super Nova Trail	route=mtb	type=route","Super Nova Trail",NA,NA,"0","neutral"
"1292",3363065,"colour=Blue	marked_trail=blue	mtb:scale=2	mtb:type=allmountain	name=Nova  Trail	route=mtb	type=route","Nova  Trail",NA,NA,"0","neutral"
"1293",3373430,"name=Bute Cycle Network	ref=www.tzcb.org.uk	route=mtb	type=route","Bute Cycle Network",NA,"www.tzcb.org.uk","0","neutral"
"1294",3373721,"network=rcn	ref=81	route=bicycle	type=route","Regional cycle network 81","rcn","81","4","touring"
"1295",3387038,"name=Brompton - Northallerton	network=lcn	route=bicycle	type=route","Brompton - Northallerton","lcn",NA,"2","suggested"
"1296",3387369,"name=Preston & Penwortham to Leyland	network=lcn	route=bicycle	type=route","Preston & Penwortham to Leyland","lcn",NA,"8","suggested"
"1297",3400059,"name=Woodhall Spa Cycle Route	network=lcn	note=no official name	route=bicycle	type=route","Woodhall Spa Cycle Route","lcn",NA,"22","suggested"
"1298",3404042,"name=Greensand Ridge Cycleway	network=lcn	route=bicycle	type=route","Greensand Ridge Cycleway","lcn",NA,"25","suggested"
"1299",3408551,"name=Radial Route 7	network=lcn	ref=7	route=bicycle	type=route","Radial Route 7","lcn","7","8","suggested"
"1300",3422897,"description=This is the cycling route of the Icknield Way Trail.	distance=226.011km	name=Icknield Way Cycle Trail	note:distance=136.652km is offroad:  highway=track|bridleway|byway|path|cycleway|footway	route=mtb	type=route	url=http://www.icknieldwaytrail.org.uk/","Icknield Way Cycle Trail",NA,NA,"0","neutral"
"1301",3432660,"alt_name=Yellow Route	mtb:type=crosscountry	name=Family Forest Trail (Yellow)	route=mtb	source=GPS ground survey	type=route","Family Forest Trail (Yellow)",NA,NA,"0","neutral"
"1302",3444719,"name=Enfys 91	network=lcn	ref=91	route=bicycle	type=route","Enfys 91","lcn","91","1","suggested"
"1303",3444774,"name=Enfys 80	network=lcn	ref=80	route=bicycle	type=route","Enfys 80","lcn","80","4","suggested"
"1304",3444775,"type=route	name=Enfys 81	network=lcn	ref=81	route=bicycle","Enfys 81","lcn","81","1","suggested"
"1305",3444776,"name=Enfys 90	network=lcn	ref=90	route=bicycle	type=route","Enfys 90","lcn","90","1","suggested"
"1306",3444786,"name=Enfys 71	network=lcn	ref=71	route=bicycle	type=route","Enfys 71","lcn","71","2","suggested"
"1307",3444787,"name=Enfys 60	network=lcn	ref=60	route=bicycle	type=route","Enfys 60","lcn","60","0","suggested"
"1308",3446770,"name=North Cardiff Community Route	network=lcn	ref=NCCR	route=bicycle	type=route","North Cardiff Community Route","lcn","NCCR","2","suggested"
"1309",3446840,"name=Enfys 34	network=lcn	ref=34	route=bicycle	type=route","Enfys 34","lcn","34","4","suggested"
"1310",3449645,"name=Wakefield Wheel	network=lcn	ref=Wheel	route=bicycle	type=route","Wakefield Wheel","lcn","Wheel","54","suggested"
"1311",3459390,"description=This is the advised legal route for horse riders and cyclists wanting to join the Ridgeway to the Icknield Way Trail.	length=100.6km	name=The Ridgeway Trail	note:distance=85km of 100 is offroad. highway=track|bridleway	note:name=The Ridgeway Trail is an unofficial made up name but follows the principals of the Icknield Way Trail - being the advised and closest route to the walking route of the same name.	operator=National Trails	relation=complete	route=mtb	type=route	url=http://www.nationaltrail.co.uk/Ridgeway/","The Ridgeway Trail",NA,NA,"0","neutral"
"1312",3488450,"name=South Holderness Rail Trail	network=lcn	route=bicycle	type=route","South Holderness Rail Trail","lcn",NA,"12","suggested"
"1313",3493233,"description=Spital Square to Vallance Gardens	name=London Cycle Network	network=lcn	route=bicycle	type=route","London Cycle Network","lcn",NA,"1","suggested"
"1314",3493241,"description=Connection from Hanbury Street to Route 9	name=London Cycle Network	network=lcn	route=bicycle	type=route","London Cycle Network","lcn",NA,"0","suggested"
"1315",3498657,"name=Sneinton Greenway	network=lcn	route=bicycle	type=route","Sneinton Greenway","lcn",NA,"1","suggested"
"1316",3501718,"name=Oakley to Basingstoke Multi-User Route	network=lcn	route=bicycle	type=route","Oakley to Basingstoke Multi-User Route","lcn",NA,"2","suggested"
"1317",3514428,"name=London Cycle Network	network=lcn	route=bicycle	type=route","London Cycle Network","lcn",NA,"6","suggested"
"1318",3515160,"name=London Cycle Network	network=lcn	route=bicycle	type=route","London Cycle Network","lcn",NA,"2","suggested"
"1319",3515161,"name=London Cycle Network	network=lcn	route=bicycle	type=route","London Cycle Network","lcn",NA,"1","suggested"
"1320",3515195,"network=lcn	route=bicycle	type=route","Local cycle network","lcn",NA,"4","suggested"
"1321",3516997,"name=Enfys 35	network=lcn	ref=35	route=bicycle	type=route","Enfys 35","lcn","35","2","suggested"
"1322",3519371,"name=NCN National Link	network=ncn	route=bicycle	type=route","NCN National Link","ncn",NA,"1","neutral"
"1323",3519997,"name=London Cycle Network	network=lcn	route=bicycle	type=route","London Cycle Network","lcn",NA,"5","suggested"
"1324",3519999,"type=route	name=London Cycle Network (Quiet Route)	network=lcn	route=bicycle","London Cycle Network (Quiet Route)","lcn",NA,"0","suggested"
"1325",3520002,"name=London Cycle Network	network=lcn	route=bicycle	type=route","London Cycle Network","lcn",NA,"1","suggested"
"1326",3520008,"name=London Cycle Network Route 56	network=lcn	ref=56	route=bicycle	type=route","London Cycle Network Route 56","lcn","56","2","suggested"
"1327",3525538,"name=London Cycle Network Route 22 (alternate alignments)	network=lcn	ref=(22)	route=bicycle	type=route","London Cycle Network Route 22 (alternate alignments)","lcn","(22)","1","suggested"
"1328",3526246,"name=Wilmington Square Connection (Signed)	network=lcn	ref=WS	route=bicycle	type=route","Wilmington Square Connection (Signed)","lcn","WS","0","suggested"
"1329",3546765,"name=Afon Lwyd Greenway	network=lcn	ref=ALG	route=bicycle	type=route","Afon Lwyd Greenway","lcn","ALG","5","suggested"
"1330",3552434,"name=London Cycle Network Route 40	network=lcn	ref=40	route=bicycle	type=route","London Cycle Network Route 40","lcn","40","9","suggested"
"1331",3557000,"route=bicycle	type=route	network=ncn	ref=696","National cycle network 696","ncn","696","10","continuous"
"1332",3560257,"name=Grand Canal Greenway	network=lcn	ref=GCG	route=bicycle	source=survey	type=route	website=http://www.sdublincoco.ie/index.aspx?pageid=939&pid=18923","Grand Canal Greenway","lcn","GCG","8","suggested"
"1333",3578959,"name=Great Southern Trail	network=rcn	route=bicycle	type=route	website=http://www.southerntrail.net/","Great Southern Trail","rcn",NA,"70","touring"
"1334",3579333,"name=Fleet	network=lcn	route=bicycle	type=route","Fleet","lcn",NA,"2","suggested"
"1335",3583267,"name=Eastleigh	network=lcn	route=bicycle	type=route","Eastleigh","lcn",NA,"2","suggested"
"1336",3584905,"name=London Cycle Network Route 44	network=lcn	ref=44	route=bicycle	type=route","London Cycle Network Route 44","lcn","44","24","suggested"
"1337",3587700,"name=London Cycle Network Route 32	network=lcn	ref=32	route=bicycle	type=route","London Cycle Network Route 32","lcn","32","8","suggested"
"1338",3593344,"alt_name=City Centre to The Gyle	designation=Edinburgh Family Network Route	name=Edinburgh Family Network Route 9	network=lcn	ref=9	route=bicycle	type=route","Edinburgh Family Network Route 9","lcn","9","4","suggested"
"1339",3594923,"name=Chandlers Ford	network=lcn	route=bicycle	type=route","Chandlers Ford","lcn",NA,"1","suggested"
"1340",3619145,"bicycle=yes	distance=213km	name=John Muir Way	network=rcn	note=Adding network and ref tags so as to render on OCM. Could argue whether it should be rcn or ncn; rcn distinguises from Sustrans routes and matches Borders Loop etc.	ref=JMW	route=bicycle	type=route	wikipedia:en=http://en.wikipedia.org/wiki/John_Muir_Way","John Muir Way","rcn","JMW","96","touring"
"1341",3629275,"network=lcn	ref=232	route=bicycle	type=route","Local cycle network 232","lcn","232","2","suggested"
"1342",3640484,"name=NCN51 Proposed change avoiding Duke Street, Ipswich	network=ncn	ref=51	route=bicycle	state=proposed	type=route","NCN51 Proposed change avoiding Duke Street, Ipswich","ncn","51","1","neutral"
"1343",3646385,"ref=755	route=bicycle	type=route	network=ncn","National cycle network 755","ncn","755","13","continuous"
"1344",3651047,"name=Silverdale Greenway	network=ncn	ref=551	route=bicycle	type=route","Silverdale Greenway","ncn","551","4","continuous"
"1345",3662283,"network=rcn	ref=93	route=bicycle	type=route","Regional cycle network 93","rcn","93","8","touring"
"1346",3666470,"network=rcn	ref=84	route=bicycle	type=route","Regional cycle network 84","rcn","84","0","touring"
"1347",3666755,"network=lcn	ref=5	route=bicycle	type=route","Local cycle network 5","lcn","5","3","suggested"
"1348",3666760,"network=lcn	ref=R50	route=bicycle	type=route","Local cycle network R50","lcn","R50","0","suggested"
